"","species","interactions","indegree","rep"
"100","Pol19",2,1,2
"101","Pol2",10,5,2
"102","Pol20",4,3,2
"103","Pol21",3,2,2
"104","Pol22",1,2,2
"105","Pol23",2,1,2
"106","Pol24",1,1,2
"107","Pol25",1,2,2
"108","Pol26",1,2,2
"109","Pol27",4,3,2
"110","Pol28",1,2,2
"111","Pol29",1,1,2
"112","Pol3",6,4,2
"113","Pol30",3,1,2
"114","Pol31",2,1,2
"115","Pol32",1,1,2
"116","Pol33",1,1,2
"117","Pol34",2,2,2
"118","Pol35",1,2,2
"119","Pol36",2,1,2
"120","Pol37",2,1,2
"121","Pol38",2,1,2
"122","Pol39",3,1,2
"123","Pol4",4,3,2
"124","Pol40",1,2,2
"125","Pol41",1,1,2
"126","Pol42",3,3,2
"127","Pol43",3,1,2
"128","Pol44",1,1,2
"129","Pol45",1,1,2
"130","Pol46",1,2,2
"131","Pol47",1,1,2
"132","Pol48",1,1,2
"133","Pol49",1,1,2
"134","Pol5",3,1,2
"135","Pol50",1,1,2
"136","Pol51",1,1,2
"137","Pol52",1,1,2
"138","Pol53",1,1,2
"139","Pol54",1,1,2
"140","Pol55",2,1,2
"141","Pol56",2,1,2
"142","Pol57",1,1,2
"143","Pol58",1,1,2
"144","Pol59",2,1,2
"145","Pol6",4,3,2
"146","Pol60",1,3,2
"147","Pol61",1,1,2
"148","Pol62",1,1,2
"149","Pol63",1,1,2
"150","Pol65",1,1,2
"151","Pol66",1,2,2
"152","Pol67",1,1,2
"153","Pol68",1,1,2
"154","Pol69",1,1,2
"155","Pol7",4,4,2
"156","Pol70",1,1,2
"157","Pol71",1,1,2
"158","Pol72",1,1,2
"159","Pol73",1,1,2
"160","Pol74",1,1,2
"161","Pol75",1,1,2
"162","Pol76",1,1,2
"163","Pol77",1,1,2
"164","Pol78",1,1,2
"165","Pol79",1,1,2
"166","Pol8",3,4,2
"167","Pol80",1,2,2
"168","Pol81",1,1,2
"169","Pol82",1,1,2
"170","Pol83",1,1,2
"171","Pol84",1,1,2
"172","Pol85",1,2,2
"173","Pol86",1,1,2
"174","Pol87",1,1,2
"175","Pol88",1,1,2
"176","Pol89",1,1,2
"177","Pol9",7,4,2
"178","Pol90",1,1,2
"179","Pol1",2,3,3
"180","Pol10",2,4,3
"181","Pol11",2,2,3
"182","Pol12",1,1,3
"183","Pol13",3,6,3
"184","Pol14",5,3,3
"185","Pol15",4,1,3
"186","Pol16",2,1,3
"187","Pol17",3,4,3
"188","Pol18",1,1,3
"189","Pol19",2,1,3
"190","Pol2",10,4,3
"191","Pol20",4,1,3
"192","Pol21",3,1,3
"193","Pol22",1,1,3
"194","Pol23",2,1,3
"195","Pol24",1,1,3
"196","Pol25",1,2,3
"197","Pol26",1,1,3
"198","Pol27",4,3,3
"199","Pol28",1,4,3
"200","Pol29",1,1,3
"201","Pol3",6,5,3
"202","Pol30",3,1,3
"203","Pol31",2,2,3
"204","Pol32",1,1,3
"205","Pol33",1,3,3
"206","Pol34",2,4,3
"207","Pol35",1,1,3
"208","Pol36",2,3,3
"209","Pol37",2,1,3
"210","Pol38",2,3,3
"211","Pol39",3,2,3
"212","Pol4",4,5,3
"213","Pol40",1,3,3
"214","Pol41",1,2,3
"215","Pol42",3,1,3
"216","Pol43",3,1,3
"217","Pol44",1,1,3
"218","Pol45",1,1,3
"219","Pol46",1,1,3
"220","Pol47",1,1,3
"221","Pol48",1,1,3
"222","Pol49",1,1,3
"223","Pol5",3,3,3
"224","Pol50",1,1,3
"225","Pol51",1,1,3
"226","Pol52",1,1,3
"227","Pol53",1,2,3
"228","Pol54",1,1,3
"229","Pol55",2,1,3
"230","Pol56",2,1,3
"231","Pol57",1,1,3
"232","Pol58",1,1,3
"233","Pol59",2,1,3
"234","Pol6",4,1,3
"235","Pol60",1,1,3
"236","Pol61",1,1,3
"237","Pol62",1,1,3
"238","Pol63",1,1,3
"239","Pol65",1,1,3
"240","Pol66",1,1,3
"241","Pol67",1,1,3
"242","Pol68",1,1,3
"243","Pol69",1,1,3
"244","Pol7",4,4,3
"245","Pol70",1,1,3
"246","Pol71",1,1,3
"247","Pol72",1,1,3
"248","Pol73",1,1,3
"249","Pol74",1,1,3
"250","Pol75",1,1,3
"251","Pol76",1,1,3
"252","Pol77",1,1,3
"253","Pol78",1,1,3
"254","Pol79",1,1,3
"255","Pol8",3,6,3
"256","Pol80",1,1,3
"257","Pol81",1,1,3
"258","Pol82",1,1,3
"259","Pol83",1,2,3
"260","Pol84",1,2,3
"261","Pol85",1,1,3
"262","Pol86",1,1,3
"263","Pol87",1,1,3
"264","Pol88",1,1,3
"265","Pol89",1,1,3
"266","Pol9",7,2,3
"267","Pol90",1,1,3
"268","Pol1",2,3,4
"269","Pol10",2,1,4
"270","Pol11",2,2,4
"271","Pol12",1,2,4
"272","Pol13",3,2,4
"273","Pol14",5,3,4
"274","Pol15",4,2,4
"275","Pol16",2,3,4
"276","Pol17",3,3,4
"277","Pol18",1,1,4
"278","Pol19",2,4,4
"279","Pol2",10,3,4
"280","Pol20",4,1,4
"281","Pol21",3,1,4
"282","Pol22",1,3,4
"283","Pol23",2,1,4
"284","Pol24",1,1,4
"285","Pol25",1,2,4
"286","Pol26",1,3,4
"287","Pol27",4,4,4
"288","Pol28",1,1,4
"289","Pol29",1,2,4
"290","Pol3",6,4,4
"291","Pol30",3,3,4
"292","Pol31",2,1,4
"293","Pol32",1,1,4
"294","Pol33",1,2,4
"295","Pol34",2,3,4
"296","Pol35",1,1,4
"297","Pol36",2,3,4
"298","Pol37",2,1,4
"299","Pol38",2,4,4
"300","Pol39",3,2,4
"301","Pol4",4,1,4
"302","Pol40",1,2,4
"303","Pol41",1,1,4
"304","Pol42",3,1,4
"305","Pol43",3,1,4
"306","Pol44",1,1,4
"307","Pol45",1,2,4
"308","Pol46",1,1,4
"309","Pol47",1,1,4
"310","Pol48",1,1,4
"311","Pol49",1,1,4
"312","Pol5",3,2,4
"313","Pol50",1,2,4
"314","Pol51",1,2,4
"315","Pol52",1,1,4
"316","Pol53",1,1,4
"317","Pol54",1,1,4
"318","Pol55",2,2,4
"319","Pol56",2,1,4
"320","Pol57",1,1,4
"321","Pol58",1,2,4
"322","Pol59",2,1,4
"323","Pol6",4,2,4
"324","Pol60",1,2,4
"325","Pol61",1,1,4
"326","Pol62",1,1,4
"327","Pol63",1,1,4
"328","Pol65",1,1,4
"329","Pol66",1,1,4
"330","Pol67",1,1,4
"331","Pol68",1,1,4
"332","Pol69",1,1,4
"333","Pol7",4,3,4
"334","Pol70",1,2,4
"335","Pol71",1,1,4
"336","Pol72",1,1,4
"337","Pol73",1,1,4
"338","Pol74",1,1,4
"339","Pol75",1,1,4
"340","Pol76",1,1,4
"341","Pol77",1,1,4
"342","Pol78",1,1,4
"343","Pol79",1,1,4
"344","Pol8",3,2,4
"345","Pol80",1,1,4
"346","Pol81",1,1,4
"347","Pol82",1,1,4
"348","Pol83",1,1,4
"349","Pol84",1,1,4
"350","Pol85",1,1,4
"351","Pol86",1,1,4
"352","Pol87",1,1,4
"353","Pol88",1,1,4
"354","Pol89",1,1,4
"355","Pol9",7,2,4
"356","Pol90",1,1,4
"357","Pol1",2,3,5
"358","Pol10",2,3,5
"359","Pol11",2,2,5
"360","Pol12",1,2,5
"361","Pol13",3,6,5
"362","Pol14",5,3,5
"363","Pol15",4,1,5
"364","Pol16",2,1,5
"365","Pol17",3,2,5
"366","Pol18",1,1,5
"367","Pol19",2,2,5
"368","Pol2",10,5,5
"369","Pol20",4,1,5
"370","Pol21",3,3,5
"371","Pol22",1,1,5
"372","Pol23",2,1,5
"373","Pol24",1,1,5
"374","Pol25",1,1,5
"375","Pol26",1,3,5
"376","Pol27",4,5,5
"377","Pol28",1,2,5
"378","Pol29",1,2,5
"379","Pol3",6,4,5
"380","Pol30",3,1,5
"381","Pol31",2,1,5
"382","Pol32",1,1,5
"383","Pol33",1,1,5
"384","Pol34",2,2,5
"385","Pol35",1,2,5
"386","Pol36",2,1,5
"387","Pol37",2,1,5
"388","Pol38",2,2,5
"389","Pol39",3,4,5
"390","Pol4",4,4,5
"391","Pol40",1,1,5
"392","Pol41",1,1,5
"393","Pol42",3,3,5
"394","Pol43",3,1,5
"395","Pol44",1,1,5
"396","Pol45",1,1,5
"397","Pol46",1,1,5
"398","Pol47",1,1,5
"399","Pol48",1,1,5
"400","Pol49",1,1,5
"401","Pol5",3,4,5
"402","Pol50",1,1,5
"403","Pol51",1,1,5
"404","Pol52",1,1,5
"405","Pol53",1,1,5
"406","Pol54",1,1,5
"407","Pol55",2,1,5
"408","Pol56",2,2,5
"409","Pol57",1,2,5
"410","Pol58",1,1,5
"411","Pol59",2,1,5
"412","Pol6",4,1,5
"413","Pol60",1,3,5
"414","Pol61",1,1,5
"415","Pol62",1,1,5
"416","Pol63",1,1,5
"417","Pol65",1,1,5
"418","Pol66",1,1,5
"419","Pol67",1,1,5
"420","Pol68",1,1,5
"421","Pol69",1,1,5
"422","Pol7",4,4,5
"423","Pol70",1,1,5
"424","Pol71",1,1,5
"425","Pol72",1,1,5
"426","Pol73",1,1,5
"427","Pol74",1,1,5
"428","Pol75",1,2,5
"429","Pol76",1,1,5
"430","Pol77",1,2,5
"431","Pol78",1,1,5
"432","Pol79",1,1,5
"433","Pol8",3,5,5
"434","Pol80",1,1,5
"435","Pol81",1,1,5
"436","Pol82",1,1,5
"437","Pol83",1,1,5
"438","Pol84",1,1,5
"439","Pol85",1,1,5
"440","Pol86",1,1,5
"441","Pol87",1,1,5
"442","Pol88",1,1,5
"443","Pol89",1,1,5
"444","Pol9",7,5,5
"445","Pol90",1,1,5
"446","Pol1",2,2,6
"447","Pol10",2,4,6
"448","Pol11",2,2,6
"449","Pol12",1,2,6
"450","Pol13",3,4,6
"451","Pol14",5,4,6
"452","Pol15",4,2,6
"453","Pol16",2,4,6
"454","Pol17",3,5,6
"455","Pol18",1,1,6
"456","Pol19",2,3,6
"457","Pol2",10,5,6
"458","Pol20",4,1,6
"459","Pol21",3,2,6
"460","Pol22",1,1,6
"461","Pol23",2,1,6
"462","Pol24",1,1,6
"463","Pol25",1,2,6
"464","Pol26",1,3,6
"465","Pol27",4,1,6
"466","Pol28",1,1,6
"467","Pol29",1,1,6
"468","Pol3",6,2,6
"469","Pol30",3,1,6
"470","Pol31",2,2,6
"471","Pol32",1,1,6
"472","Pol33",1,1,6
"473","Pol34",2,3,6
"474","Pol35",1,1,6
"475","Pol36",2,1,6
"476","Pol37",2,2,6
"477","Pol38",2,1,6
"478","Pol39",3,1,6
"479","Pol4",4,2,6
"480","Pol40",1,1,6
"481","Pol41",1,1,6
"482","Pol42",3,1,6
"483","Pol43",3,3,6
"484","Pol44",1,1,6
"485","Pol45",1,2,6
"486","Pol46",1,1,6
"487","Pol47",1,1,6
"488","Pol48",1,1,6
"489","Pol49",1,2,6
"490","Pol5",3,2,6
"491","Pol50",1,1,6
"492","Pol51",1,1,6
"493","Pol52",1,1,6
"494","Pol53",1,2,6
"495","Pol54",1,1,6
"496","Pol55",2,1,6
"497","Pol56",2,1,6
"498","Pol57",1,1,6
"499","Pol58",1,2,6
"500","Pol59",2,1,6
"501","Pol6",4,2,6
"502","Pol60",1,2,6
"503","Pol61",1,1,6
"504","Pol62",1,1,6
"505","Pol63",1,1,6
"506","Pol65",1,1,6
"507","Pol66",1,1,6
"508","Pol67",1,2,6
"509","Pol68",1,1,6
"510","Pol69",1,1,6
"511","Pol7",4,5,6
"512","Pol70",1,1,6
"513","Pol71",1,1,6
"514","Pol72",1,1,6
"515","Pol73",1,1,6
"516","Pol74",1,1,6
"517","Pol75",1,1,6
"518","Pol76",1,1,6
"519","Pol77",1,1,6
"520","Pol78",1,1,6
"521","Pol79",1,1,6
"522","Pol8",3,4,6
"523","Pol80",1,1,6
"524","Pol81",1,1,6
"525","Pol82",1,1,6
"526","Pol83",1,1,6
"527","Pol84",1,1,6
"528","Pol85",1,2,6
"529","Pol86",1,1,6
"530","Pol87",1,1,6
"531","Pol88",1,2,6
"532","Pol89",1,1,6
"533","Pol9",7,2,6
"534","Pol90",1,1,6
"535","Pol1",2,1,7
"536","Pol10",2,5,7
"537","Pol11",2,1,7
"538","Pol12",1,4,7
"539","Pol13",3,4,7
"540","Pol14",5,2,7
"541","Pol15",4,1,7
"542","Pol16",2,2,7
"543","Pol17",3,3,7
"544","Pol18",1,1,7
"545","Pol19",2,1,7
"546","Pol2",10,4,7
"547","Pol20",4,1,7
"548","Pol21",3,2,7
"549","Pol22",1,1,7
"550","Pol23",2,1,7
"551","Pol24",1,1,7
"552","Pol25",1,2,7
"553","Pol26",1,3,7
"554","Pol27",4,5,7
"555","Pol28",1,5,7
"556","Pol29",1,3,7
"557","Pol3",6,6,7
"558","Pol30",3,2,7
"559","Pol31",2,1,7
"560","Pol32",1,1,7
"561","Pol33",1,1,7
"562","Pol34",2,3,7
"563","Pol35",1,1,7
"564","Pol36",2,1,7
"565","Pol37",2,6,7
"566","Pol38",2,3,7
"567","Pol39",3,1,7
"568","Pol4",4,2,7
"569","Pol40",1,1,7
"570","Pol41",1,2,7
"571","Pol42",3,2,7
"572","Pol43",3,3,7
"573","Pol44",1,1,7
"574","Pol45",1,1,7
"575","Pol46",1,1,7
"576","Pol47",1,1,7
"577","Pol48",1,1,7
"578","Pol49",1,1,7
"579","Pol5",3,2,7
"580","Pol50",1,2,7
"581","Pol51",1,3,7
"582","Pol52",1,1,7
"583","Pol53",1,1,7
"584","Pol54",1,2,7
"585","Pol55",2,1,7
"586","Pol56",2,1,7
"587","Pol57",1,1,7
"588","Pol58",1,1,7
"589","Pol59",2,2,7
"590","Pol6",4,4,7
"591","Pol60",1,1,7
"592","Pol61",1,1,7
"593","Pol62",1,1,7
"594","Pol63",1,1,7
"595","Pol65",1,1,7
"596","Pol66",1,1,7
"597","Pol67",1,1,7
"598","Pol68",1,1,7
"599","Pol69",1,2,7
"600","Pol7",4,2,7
"601","Pol70",1,1,7
"602","Pol71",1,3,7
"603","Pol72",1,1,7
"604","Pol73",1,1,7
"605","Pol74",1,1,7
"606","Pol75",1,1,7
"607","Pol76",1,1,7
"608","Pol77",1,1,7
"609","Pol78",1,1,7
"610","Pol79",1,2,7
"611","Pol8",3,1,7
"612","Pol80",1,1,7
"613","Pol81",1,1,7
"614","Pol82",1,1,7
"615","Pol83",1,1,7
"616","Pol84",1,1,7
"617","Pol85",1,1,7
"618","Pol86",1,1,7
"619","Pol87",1,1,7
"620","Pol88",1,1,7
"621","Pol89",1,1,7
"622","Pol9",7,8,7
"623","Pol90",1,1,7
"624","Pol1",2,3,8
"625","Pol10",2,3,8
"626","Pol11",2,1,8
"627","Pol12",1,2,8
"628","Pol13",3,3,8
"629","Pol14",5,2,8
"630","Pol15",4,1,8
"631","Pol16",2,3,8
"632","Pol17",3,3,8
"633","Pol18",1,1,8
"634","Pol19",2,2,8
"635","Pol2",10,5,8
"636","Pol20",4,2,8
"637","Pol21",3,5,8
"638","Pol22",1,2,8
"639","Pol23",2,1,8
"640","Pol24",1,1,8
"641","Pol25",1,2,8
"642","Pol26",1,3,8
"643","Pol27",4,5,8
"644","Pol28",1,2,8
"645","Pol29",1,2,8
"646","Pol3",6,5,8
"647","Pol30",3,2,8
"648","Pol31",2,1,8
"649","Pol32",1,1,8
"650","Pol33",1,1,8
"651","Pol34",2,1,8
"652","Pol35",1,1,8
"653","Pol36",2,3,8
"654","Pol37",2,2,8
"655","Pol38",2,3,8
"656","Pol39",3,1,8
"657","Pol4",4,4,8
"658","Pol40",1,1,8
"659","Pol41",1,1,8
"660","Pol42",3,1,8
"661","Pol43",3,1,8
"662","Pol44",1,1,8
"663","Pol45",1,2,8
"664","Pol46",1,1,8
"665","Pol47",1,1,8
"666","Pol48",1,1,8
"667","Pol49",1,1,8
"668","Pol5",3,2,8
"669","Pol50",1,1,8
"670","Pol51",1,1,8
"671","Pol52",1,1,8
"672","Pol53",1,1,8
"673","Pol54",1,1,8
"674","Pol55",2,1,8
"675","Pol56",2,4,8
"676","Pol57",1,1,8
"677","Pol58",1,1,8
"678","Pol59",2,1,8
"679","Pol6",4,3,8
"680","Pol60",1,2,8
"681","Pol61",1,1,8
"682","Pol62",1,1,8
"683","Pol63",1,1,8
"684","Pol65",1,1,8
"685","Pol66",1,2,8
"686","Pol67",1,1,8
"687","Pol68",1,1,8
"688","Pol69",1,1,8
"689","Pol7",4,2,8
"690","Pol70",1,1,8
"691","Pol71",1,1,8
"692","Pol72",1,1,8
"693","Pol73",1,1,8
"694","Pol74",1,1,8
"695","Pol75",1,1,8
"696","Pol76",1,1,8
"697","Pol77",1,1,8
"698","Pol78",1,1,8
"699","Pol79",1,1,8
"700","Pol8",3,2,8
"701","Pol80",1,1,8
"702","Pol81",1,1,8
"703","Pol82",1,1,8
"704","Pol83",1,1,8
"705","Pol84",1,1,8
"706","Pol85",1,1,8
"707","Pol86",1,2,8
"708","Pol87",1,1,8
"709","Pol88",1,1,8
"710","Pol89",1,1,8
"711","Pol9",7,2,8
"712","Pol90",1,1,8
"713","Pol1",2,1,9
"714","Pol10",2,5,9
"715","Pol11",2,1,9
"716","Pol12",1,2,9
"717","Pol13",3,2,9
"718","Pol14",5,3,9
"719","Pol15",4,2,9
"720","Pol16",2,1,9
"721","Pol17",3,2,9
"722","Pol18",1,1,9
"723","Pol19",2,3,9
"724","Pol2",10,2,9
"725","Pol20",4,1,9
"726","Pol21",3,3,9
"727","Pol22",1,1,9
"728","Pol23",2,1,9
"729","Pol24",1,1,9
"730","Pol25",1,3,9
"731","Pol26",1,3,9
"732","Pol27",4,5,9
"733","Pol28",1,1,9
"734","Pol29",1,3,9
"735","Pol3",6,4,9
"736","Pol30",3,2,9
"737","Pol31",2,1,9
"738","Pol32",1,1,9
"739","Pol33",1,1,9
"740","Pol34",2,1,9
"741","Pol35",1,1,9
"742","Pol36",2,1,9
"743","Pol37",2,2,9
"744","Pol38",2,4,9
"745","Pol39",3,1,9
"746","Pol4",4,2,9
"747","Pol40",1,1,9
"748","Pol41",1,1,9
"749","Pol42",3,2,9
"750","Pol43",3,1,9
"751","Pol44",1,1,9
"752","Pol45",1,1,9
"753","Pol46",1,1,9
"754","Pol47",1,1,9
"755","Pol48",1,1,9
"756","Pol49",1,2,9
"757","Pol5",3,2,9
"758","Pol50",1,1,9
"759","Pol51",1,2,9
"760","Pol52",1,1,9
"761","Pol53",1,2,9
"762","Pol54",1,1,9
"763","Pol55",2,1,9
"764","Pol56",2,1,9
"765","Pol57",1,1,9
"766","Pol58",1,1,9
"767","Pol59",2,1,9
"768","Pol6",4,2,9
"769","Pol60",1,1,9
"770","Pol61",1,1,9
"771","Pol62",1,1,9
"772","Pol63",1,1,9
"773","Pol65",1,1,9
"774","Pol66",1,1,9
"775","Pol67",1,1,9
"776","Pol68",1,1,9
"777","Pol69",1,3,9
"778","Pol7",4,1,9
"779","Pol70",1,1,9
"780","Pol71",1,1,9
"781","Pol72",1,1,9
"782","Pol73",1,1,9
"783","Pol74",1,1,9
"784","Pol75",1,1,9
"785","Pol76",1,1,9
"786","Pol77",1,1,9
"787","Pol78",1,1,9
"788","Pol79",1,1,9
"789","Pol8",3,2,9
"790","Pol80",1,1,9
"791","Pol81",1,1,9
"792","Pol82",1,1,9
"793","Pol83",1,1,9
"794","Pol84",1,1,9
"795","Pol85",1,1,9
"796","Pol86",1,1,9
"797","Pol87",1,2,9
"798","Pol88",1,1,9
"799","Pol89",1,1,9
"800","Pol9",7,2,9
"801","Pol90",1,2,9
"802","Pol1",2,4,10
"803","Pol10",2,5,10
"804","Pol11",2,1,10
"805","Pol12",1,4,10
"806","Pol13",3,2,10
"807","Pol14",5,3,10
"808","Pol15",4,1,10
"809","Pol16",2,2,10
"810","Pol17",3,1,10
"811","Pol18",1,2,10
"812","Pol19",2,3,10
"813","Pol2",10,1,10
"814","Pol20",4,2,10
"815","Pol21",3,1,10
"816","Pol22",1,2,10
"817","Pol23",2,1,10
"818","Pol24",1,1,10
"819","Pol25",1,4,10
"820","Pol26",1,2,10
"821","Pol27",4,5,10
"822","Pol28",1,1,10
"823","Pol29",1,1,10
"824","Pol3",6,1,10
"825","Pol30",3,1,10
"826","Pol31",2,1,10
"827","Pol32",1,2,10
"828","Pol33",1,1,10
"829","Pol34",2,2,10
"830","Pol35",1,1,10
"831","Pol36",2,1,10
"832","Pol37",2,3,10
"833","Pol38",2,2,10
"834","Pol39",3,1,10
"835","Pol4",4,3,10
"836","Pol40",1,1,10
"837","Pol41",1,1,10
"838","Pol42",3,2,10
"839","Pol43",3,4,10
"840","Pol44",1,1,10
"841","Pol45",1,1,10
"842","Pol46",1,1,10
"843","Pol47",1,1,10
"844","Pol48",1,1,10
"845","Pol49",1,1,10
"846","Pol5",3,4,10
"847","Pol50",1,1,10
"848","Pol51",1,1,10
"849","Pol52",1,1,10
"850","Pol53",1,1,10
"851","Pol54",1,2,10
"852","Pol55",2,1,10
"853","Pol56",2,1,10
"854","Pol57",1,1,10
"855","Pol58",1,2,10
"856","Pol59",2,1,10
"857","Pol6",4,2,10
"858","Pol60",1,1,10
"859","Pol61",1,1,10
"860","Pol62",1,2,10
"861","Pol63",1,1,10
"862","Pol65",1,1,10
"863","Pol66",1,1,10
"864","Pol67",1,1,10
"865","Pol68",1,1,10
"866","Pol69",1,1,10
"867","Pol7",4,1,10
"868","Pol70",1,1,10
"869","Pol71",1,1,10
"870","Pol72",1,1,10
"871","Pol73",1,1,10
"872","Pol74",1,1,10
"873","Pol75",1,1,10
"874","Pol76",1,1,10
"875","Pol77",1,1,10
"876","Pol78",1,1,10
"877","Pol79",1,1,10
"878","Pol8",3,2,10
"879","Pol80",1,1,10
"880","Pol81",1,1,10
"881","Pol82",1,1,10
"882","Pol83",1,1,10
"883","Pol84",1,1,10
"884","Pol85",1,1,10
"885","Pol86",1,1,10
"886","Pol87",1,2,10
"887","Pol88",1,1,10
"888","Pol89",1,1,10
"889","Pol9",7,5,10
"890","Pol90",1,1,10
"891","Pol1",2,4,11
"892","Pol10",2,2,11
"893","Pol11",2,2,11
"894","Pol12",1,2,11
"895","Pol13",3,4,11
"896","Pol14",5,3,11
"897","Pol15",4,1,11
"898","Pol16",2,1,11
"899","Pol17",3,1,11
"900","Pol18",1,1,11
"901","Pol19",2,3,11
"902","Pol2",10,6,11
"903","Pol20",4,3,11
"904","Pol21",3,1,11
"905","Pol22",1,2,11
"906","Pol23",2,1,11
"907","Pol24",1,1,11
"908","Pol25",1,1,11
"909","Pol26",1,3,11
"910","Pol27",4,4,11
"911","Pol28",1,2,11
"912","Pol29",1,4,11
"913","Pol3",6,4,11
"914","Pol30",3,4,11
"915","Pol31",2,1,11
"916","Pol32",1,4,11
"917","Pol33",1,1,11
"918","Pol34",2,2,11
"919","Pol35",1,4,11
"920","Pol36",2,1,11
"921","Pol37",2,1,11
"922","Pol38",2,2,11
"923","Pol39",3,1,11
"924","Pol4",4,1,11
"925","Pol40",1,1,11
"926","Pol41",1,1,11
"927","Pol42",3,1,11
"928","Pol43",3,4,11
"929","Pol44",1,1,11
"930","Pol45",1,2,11
"931","Pol46",1,3,11
"932","Pol47",1,1,11
"933","Pol48",1,1,11
"934","Pol49",1,1,11
"935","Pol5",3,2,11
"936","Pol50",1,1,11
"937","Pol51",1,2,11
"938","Pol52",1,3,11
"939","Pol53",1,3,11
"940","Pol54",1,2,11
"941","Pol55",2,1,11
"942","Pol56",2,2,11
"943","Pol57",1,1,11
"944","Pol58",1,1,11
"945","Pol59",2,1,11
"946","Pol6",4,1,11
"947","Pol60",1,1,11
"948","Pol61",1,1,11
"949","Pol62",1,1,11
"950","Pol63",1,1,11
"951","Pol65",1,1,11
"952","Pol66",1,1,11
"953","Pol67",1,2,11
"954","Pol68",1,1,11
"955","Pol69",1,1,11
"956","Pol7",4,1,11
"957","Pol70",1,1,11
"958","Pol71",1,1,11
"959","Pol72",1,1,11
"960","Pol73",1,1,11
"961","Pol74",1,1,11
"962","Pol75",1,1,11
"963","Pol76",1,1,11
"964","Pol77",1,1,11
"965","Pol78",1,1,11
"966","Pol79",1,1,11
"967","Pol8",3,5,11
"968","Pol80",1,1,11
"969","Pol81",1,1,11
"970","Pol82",1,1,11
"971","Pol83",1,1,11
"972","Pol84",1,2,11
"973","Pol85",1,1,11
"974","Pol86",1,1,11
"975","Pol87",1,1,11
"976","Pol88",1,1,11
"977","Pol89",1,2,11
"978","Pol9",7,3,11
"979","Pol90",1,1,11
"980","Pol1",2,5,12
"981","Pol10",2,4,12
"982","Pol11",2,3,12
"983","Pol12",1,3,12
"984","Pol13",3,4,12
"985","Pol14",5,5,12
"986","Pol15",4,1,12
"987","Pol16",2,1,12
"988","Pol17",3,1,12
"989","Pol18",1,1,12
"990","Pol19",2,2,12
"991","Pol2",10,5,12
"992","Pol20",4,2,12
"993","Pol21",3,1,12
"994","Pol22",1,1,12
"995","Pol23",2,1,12
"996","Pol24",1,1,12
"997","Pol25",1,2,12
