"","species","interactions","outdegree","rep"
"54","Dorycnium.hirsutum",33,7,2
"55","Dorycnium.pentaphyllum",27,45,2
"56","Echium.vulgare",9,7,2
"57","Erica.multiflora",1,9,2
"58","Euphorbia.characias",7,14,2
"59","Euphorbia.flavicoma",47,46,2
"60","Fumana.ericifolia",7,35,2
"61","Fumana.laevipes",4,41,2
"62","Fumana.laevis",4,21,2
"63","Galium.aparine",34,26,2
"64","Gladiolus.illyricus",24,53,2
"65","Helianthemum.oelandicum.spp.italicum",17,36,2
"66","Helichrysum.stoechas",2,10,2
"67","Hypericum.perforatum",4,7,2
"68","Leuzea.conifera",22,4,2
"69","Linum.stricticum",11,3,2
"70","Muscari.neglectum",16,26,2
"71","Ononis.minutissima",35,52,2
"72","Orobanche.latisquama",12,7,2
"73","Phlomis.lychnitis",19,3,2
"74","Potentilla.sp.",1,4,2
"75","Psoralera.bituminosa",1,4,2
"76","Ranunculus.gramineus",26,5,2
"77","Rosmarinus.officinalis",67,64,2
"78","Scorpiurus.muricatus",23,18,2
"79","Sedum.sediforme",11,10,2
"80","Sideritis.hirsuta",22,8,2
"81","Teucrium.chamaedrys",35,15,2
"82","Thesium.divaricatum",3,9,2
"83","Thymus.vulgaris",70,62,2
"84","Viccia.cracca",3,5,2
"85","Allium.sphaerocephalon",31,11,3
"86","Anagallis.arvensis",22,20,3
"87","Aphyllanthes.monspeliensis",6,75,3
"88","Argyrolobium.zanonii",3,31,3
"89","Biscutella.laevigata",63,54,3
"90","Centaurea.linifolia.",43,18,3
"91","Centaurea.montana.ssp..semidecurrens",32,3,3
"92","Cistus.albidus",66,14,3
"93","Cistus.monspeliensis",8,12,3
"94","Cistus.salviifolius",64,43,3
"95","Convolvulus.lanuginosus",32,11,3
"96","Dorycnium.hirsutum",33,10,3
"97","Dorycnium.pentaphyllum",27,47,3
"98","Echium.vulgare",9,4,3
"99","Erica.multiflora",1,13,3
"100","Euphorbia.characias",7,16,3
"101","Euphorbia.flavicoma",47,37,3
"102","Fumana.ericifolia",7,29,3
"103","Fumana.laevipes",4,42,3
"104","Fumana.laevis",4,26,3
"105","Galium.aparine",34,34,3
"106","Gladiolus.illyricus",24,55,3
"107","Helianthemum.oelandicum.spp.italicum",17,39,3
"108","Helichrysum.stoechas",2,11,3
"109","Hypericum.perforatum",4,4,3
"110","Leuzea.conifera",22,4,3
"111","Linum.stricticum",11,4,3
"112","Muscari.neglectum",16,9,3
"113","Ononis.minutissima",35,42,3
"114","Orobanche.latisquama",12,6,3
"115","Phlomis.lychnitis",19,6,3
"116","Potentilla.sp.",1,3,3
"117","Psoralera.bituminosa",1,3,3
"118","Ranunculus.gramineus",26,7,3
"119","Rosmarinus.officinalis",67,65,3
"120","Scorpiurus.muricatus",23,21,3
"121","Sedum.sediforme",11,15,3
"122","Sideritis.hirsuta",22,3,3
"123","Teucrium.chamaedrys",35,24,3
"124","Thesium.divaricatum",3,8,3
"125","Thymus.vulgaris",70,54,3
"126","Viccia.cracca",3,5,3
"127","Allium.sphaerocephalon",31,10,4
"128","Anagallis.arvensis",22,19,4
"129","Aphyllanthes.monspeliensis",6,72,4
"130","Argyrolobium.zanonii",3,33,4
"131","Biscutella.laevigata",63,54,4
"132","Centaurea.linifolia.",43,24,4
"133","Centaurea.montana.ssp..semidecurrens",32,5,4
"134","Cistus.albidus",66,26,4
"135","Cistus.monspeliensis",8,11,4
"136","Cistus.salviifolius",64,33,4
"137","Convolvulus.lanuginosus",32,11,4
"138","Dorycnium.hirsutum",33,9,4
"139","Dorycnium.pentaphyllum",27,44,4
"140","Echium.vulgare",9,2,4
"141","Erica.multiflora",1,6,4
"142","Euphorbia.characias",7,18,4
"143","Euphorbia.flavicoma",47,48,4
"144","Fumana.ericifolia",7,33,4
"145","Fumana.laevipes",4,33,4
"146","Fumana.laevis",4,25,4
"147","Galium.aparine",34,19,4
"148","Gladiolus.illyricus",24,52,4
"149","Helianthemum.oelandicum.spp.italicum",17,29,4
"150","Helichrysum.stoechas",2,15,4
"151","Hypericum.perforatum",4,5,4
"152","Leuzea.conifera",22,9,4
"153","Linum.stricticum",11,4,4
"154","Muscari.neglectum",16,17,4
"155","Ononis.minutissima",35,37,4
"156","Orobanche.latisquama",12,7,4
"157","Phlomis.lychnitis",19,6,4
"158","Potentilla.sp.",1,4,4
"159","Psoralera.bituminosa",1,7,4
"160","Ranunculus.gramineus",26,6,4
"161","Rosmarinus.officinalis",67,67,4
"162","Scorpiurus.muricatus",23,16,4
"163","Sedum.sediforme",11,15,4
"164","Sideritis.hirsuta",22,5,4
"165","Teucrium.chamaedrys",35,22,4
"166","Thesium.divaricatum",3,10,4
"167","Thymus.vulgaris",70,60,4
"168","Viccia.cracca",3,3,4
"169","Allium.sphaerocephalon",31,8,5
"170","Anagallis.arvensis",22,16,5
"171","Aphyllanthes.monspeliensis",6,63,5
"172","Argyrolobium.zanonii",3,33,5
"173","Biscutella.laevigata",63,46,5
"174","Centaurea.linifolia.",43,27,5
"175","Centaurea.montana.ssp..semidecurrens",32,6,5
"176","Cistus.albidus",66,26,5
"177","Cistus.monspeliensis",8,10,5
"178","Cistus.salviifolius",64,28,5
"179","Convolvulus.lanuginosus",32,12,5
"180","Dorycnium.hirsutum",33,5,5
"181","Dorycnium.pentaphyllum",27,46,5
"182","Echium.vulgare",9,5,5
"183","Erica.multiflora",1,8,5
"184","Euphorbia.characias",7,18,5
"185","Euphorbia.flavicoma",47,46,5
"186","Fumana.ericifolia",7,29,5
"187","Fumana.laevipes",4,26,5
"188","Fumana.laevis",4,27,5
"189","Galium.aparine",34,24,5
"190","Gladiolus.illyricus",24,59,5
"191","Helianthemum.oelandicum.spp.italicum",17,40,5
"192","Helichrysum.stoechas",2,12,5
"193","Hypericum.perforatum",4,5,5
"194","Leuzea.conifera",22,7,5
"195","Linum.stricticum",11,4,5
"196","Muscari.neglectum",16,14,5
"197","Ononis.minutissima",35,39,5
"198","Orobanche.latisquama",12,6,5
"199","Phlomis.lychnitis",19,5,5
"200","Potentilla.sp.",1,4,5
"201","Psoralera.bituminosa",1,5,5
"202","Ranunculus.gramineus",26,2,5
"203","Rosmarinus.officinalis",67,61,5
"204","Scorpiurus.muricatus",23,11,5
"205","Sedum.sediforme",11,11,5
"206","Sideritis.hirsuta",22,5,5
"207","Teucrium.chamaedrys",35,27,5
"208","Thesium.divaricatum",3,4,5
"209","Thymus.vulgaris",70,62,5
"210","Viccia.cracca",3,6,5
"211","Allium.sphaerocephalon",31,11,6
"212","Anagallis.arvensis",22,19,6
"213","Aphyllanthes.monspeliensis",6,79,6
"214","Argyrolobium.zanonii",3,35,6
"215","Biscutella.laevigata",63,54,6
"216","Centaurea.linifolia.",43,22,6
"217","Centaurea.montana.ssp..semidecurrens",32,8,6
"218","Cistus.albidus",66,28,6
"219","Cistus.monspeliensis",8,14,6
"220","Cistus.salviifolius",64,40,6
"221","Convolvulus.lanuginosus",32,12,6
"222","Dorycnium.hirsutum",33,8,6
"223","Dorycnium.pentaphyllum",27,40,6
"224","Echium.vulgare",9,2,6
"225","Erica.multiflora",1,10,6
"226","Euphorbia.characias",7,11,6
"227","Euphorbia.flavicoma",47,38,6
"228","Fumana.ericifolia",7,37,6
"229","Fumana.laevipes",4,27,6
"230","Fumana.laevis",4,41,6
"231","Galium.aparine",34,20,6
"232","Gladiolus.illyricus",24,46,6
"233","Helianthemum.oelandicum.spp.italicum",17,36,6
"234","Helichrysum.stoechas",2,14,6
"235","Hypericum.perforatum",4,5,6
"236","Leuzea.conifera",22,3,6
"237","Linum.stricticum",11,7,6
"238","Muscari.neglectum",16,12,6
"239","Ononis.minutissima",35,45,6
"240","Orobanche.latisquama",12,4,6
"241","Phlomis.lychnitis",19,9,6
"242","Potentilla.sp.",1,1,6
"243","Psoralera.bituminosa",1,3,6
"244","Ranunculus.gramineus",26,6,6
"245","Rosmarinus.officinalis",67,66,6
"246","Scorpiurus.muricatus",23,19,6
"247","Sedum.sediforme",11,10,6
"248","Sideritis.hirsuta",22,4,6
"249","Teucrium.chamaedrys",35,22,6
"250","Thesium.divaricatum",3,10,6
"251","Thymus.vulgaris",70,60,6
"252","Viccia.cracca",3,6,6
"253","Allium.sphaerocephalon",31,11,7
"254","Anagallis.arvensis",22,22,7
"255","Aphyllanthes.monspeliensis",6,67,7
"256","Argyrolobium.zanonii",3,39,7
"257","Biscutella.laevigata",63,51,7
"258","Centaurea.linifolia.",43,24,7
"259","Centaurea.montana.ssp..semidecurrens",32,3,7
"260","Cistus.albidus",66,22,7
"261","Cistus.monspeliensis",8,16,7
"262","Cistus.salviifolius",64,46,7
"263","Convolvulus.lanuginosus",32,8,7
"264","Dorycnium.hirsutum",33,10,7
"265","Dorycnium.pentaphyllum",27,51,7
"266","Echium.vulgare",9,4,7
"267","Erica.multiflora",1,13,7
"268","Euphorbia.characias",7,10,7
"269","Euphorbia.flavicoma",47,45,7
"270","Fumana.ericifolia",7,38,7
"271","Fumana.laevipes",4,30,7
"272","Fumana.laevis",4,25,7
"273","Galium.aparine",34,22,7
"274","Gladiolus.illyricus",24,52,7
"275","Helianthemum.oelandicum.spp.italicum",17,28,7
"276","Helichrysum.stoechas",2,15,7
"277","Hypericum.perforatum",4,3,7
"278","Leuzea.conifera",22,8,7
"279","Linum.stricticum",11,6,7
"280","Muscari.neglectum",16,8,7
"281","Ononis.minutissima",35,52,7
"282","Orobanche.latisquama",12,4,7
"283","Phlomis.lychnitis",19,5,7
"284","Potentilla.sp.",1,3,7
"285","Psoralera.bituminosa",1,7,7
"286","Ranunculus.gramineus",26,5,7
"287","Rosmarinus.officinalis",67,67,7
"288","Scorpiurus.muricatus",23,15,7
"289","Sedum.sediforme",11,19,7
"290","Sideritis.hirsuta",22,2,7
"291","Teucrium.chamaedrys",35,18,7
"292","Thesium.divaricatum",3,8,7
"293","Thymus.vulgaris",70,60,7
"294","Viccia.cracca",3,10,7
"295","Allium.sphaerocephalon",31,11,8
"296","Anagallis.arvensis",22,19,8
"297","Aphyllanthes.monspeliensis",6,72,8
"298","Argyrolobium.zanonii",3,31,8
"299","Biscutella.laevigata",63,54,8
"300","Centaurea.linifolia.",43,20,8
"301","Centaurea.montana.ssp..semidecurrens",32,5,8
"302","Cistus.albidus",66,28,8
"303","Cistus.monspeliensis",8,13,8
"304","Cistus.salviifolius",64,34,8
"305","Convolvulus.lanuginosus",32,9,8
"306","Dorycnium.hirsutum",33,10,8
"307","Dorycnium.pentaphyllum",27,47,8
"308","Echium.vulgare",9,4,8
"309","Erica.multiflora",1,8,8
"310","Euphorbia.characias",7,15,8
"311","Euphorbia.flavicoma",47,35,8
"312","Fumana.ericifolia",7,36,8
"313","Fumana.laevipes",4,23,8
"314","Fumana.laevis",4,24,8
"315","Galium.aparine",34,14,8
"316","Gladiolus.illyricus",24,58,8
"317","Helianthemum.oelandicum.spp.italicum",17,38,8
"318","Helichrysum.stoechas",2,5,8
"319","Hypericum.perforatum",4,2,8
"320","Leuzea.conifera",22,4,8
"321","Linum.stricticum",11,7,8
"322","Muscari.neglectum",16,12,8
"323","Ononis.minutissima",35,42,8
"324","Orobanche.latisquama",12,8,8
"325","Phlomis.lychnitis",19,5,8
"326","Potentilla.sp.",1,3,8
"327","Psoralera.bituminosa",1,3,8
"328","Ranunculus.gramineus",26,5,8
"329","Rosmarinus.officinalis",67,74,8
"330","Scorpiurus.muricatus",23,15,8
"331","Sedum.sediforme",11,7,8
"332","Sideritis.hirsuta",22,5,8
"333","Teucrium.chamaedrys",35,22,8
"334","Thesium.divaricatum",3,4,8
"335","Thymus.vulgaris",70,57,8
"336","Viccia.cracca",3,4,8
"337","Allium.sphaerocephalon",31,7,9
"338","Anagallis.arvensis",22,16,9
"339","Aphyllanthes.monspeliensis",6,61,9
"340","Argyrolobium.zanonii",3,36,9
"341","Biscutella.laevigata",63,45,9
"342","Centaurea.linifolia.",43,32,9
"343","Centaurea.montana.ssp..semidecurrens",32,4,9
"344","Cistus.albidus",66,24,9
"345","Cistus.monspeliensis",8,9,9
"346","Cistus.salviifolius",64,42,9
"347","Convolvulus.lanuginosus",32,13,9
"348","Dorycnium.hirsutum",33,13,9
"349","Dorycnium.pentaphyllum",27,40,9
"350","Echium.vulgare",9,7,9
"351","Erica.multiflora",1,10,9
"352","Euphorbia.characias",7,25,9
"353","Euphorbia.flavicoma",47,35,9
"354","Fumana.ericifolia",7,31,9
"355","Fumana.laevipes",4,28,9
"356","Fumana.laevis",4,24,9
"357","Galium.aparine",34,25,9
"358","Gladiolus.illyricus",24,47,9
"359","Helianthemum.oelandicum.spp.italicum",17,37,9
"360","Helichrysum.stoechas",2,18,9
"361","Hypericum.perforatum",4,4,9
"362","Leuzea.conifera",22,9,9
"363","Linum.stricticum",11,6,9
"364","Muscari.neglectum",16,9,9
"365","Ononis.minutissima",35,41,9
"366","Orobanche.latisquama",12,6,9
"367","Phlomis.lychnitis",19,7,9
"368","Potentilla.sp.",1,2,9
"369","Psoralera.bituminosa",1,7,9
"370","Ranunculus.gramineus",26,10,9
"371","Rosmarinus.officinalis",67,65,9
"372","Scorpiurus.muricatus",23,14,9
"373","Sedum.sediforme",11,15,9
"374","Sideritis.hirsuta",22,5,9
"375","Teucrium.chamaedrys",35,19,9
"376","Thesium.divaricatum",3,10,9
"377","Thymus.vulgaris",70,56,9
"378","Viccia.cracca",3,5,9
"379","Allium.sphaerocephalon",31,10,10
"380","Anagallis.arvensis",22,17,10
"381","Aphyllanthes.monspeliensis",6,72,10
"382","Argyrolobium.zanonii",3,33,10
"383","Biscutella.laevigata",63,42,10
"384","Centaurea.linifolia.",43,35,10
"385","Centaurea.montana.ssp..semidecurrens",32,9,10
"386","Cistus.albidus",66,24,10
"387","Cistus.monspeliensis",8,6,10
"388","Cistus.salviifolius",64,40,10
"389","Convolvulus.lanuginosus",32,14,10
"390","Dorycnium.hirsutum",33,8,10
"391","Dorycnium.pentaphyllum",27,50,10
"392","Echium.vulgare",9,3,10
"393","Erica.multiflora",1,10,10
"394","Euphorbia.characias",7,12,10
"395","Euphorbia.flavicoma",47,44,10
"396","Fumana.ericifolia",7,37,10
"397","Fumana.laevipes",4,30,10
"398","Fumana.laevis",4,24,10
"399","Galium.aparine",34,22,10
"400","Gladiolus.illyricus",24,54,10
"401","Helianthemum.oelandicum.spp.italicum",17,32,10
"402","Helichrysum.stoechas",2,11,10
"403","Hypericum.perforatum",4,4,10
"404","Leuzea.conifera",22,6,10
"405","Linum.stricticum",11,4,10
"406","Muscari.neglectum",16,13,10
"407","Ononis.minutissima",35,36,10
"408","Orobanche.latisquama",12,11,10
"409","Phlomis.lychnitis",19,2,10
"410","Potentilla.sp.",1,5,10
"411","Psoralera.bituminosa",1,7,10
"412","Ranunculus.gramineus",26,6,10
"413","Rosmarinus.officinalis",67,59,10
"414","Scorpiurus.muricatus",23,16,10
"415","Sedum.sediforme",11,14,10
"416","Sideritis.hirsuta",22,3,10
"417","Teucrium.chamaedrys",35,23,10
"418","Thesium.divaricatum",3,8,10
"419","Thymus.vulgaris",70,55,10
"420","Viccia.cracca",3,7,10
"421","Allium.sphaerocephalon",31,13,11
"422","Anagallis.arvensis",22,19,11
"423","Aphyllanthes.monspeliensis",6,67,11
"424","Argyrolobium.zanonii",3,36,11
"425","Biscutella.laevigata",63,56,11
"426","Centaurea.linifolia.",43,16,11
"427","Centaurea.montana.ssp..semidecurrens",32,6,11
"428","Cistus.albidus",66,19,11
"429","Cistus.monspeliensis",8,10,11
"430","Cistus.salviifolius",64,37,11
"431","Convolvulus.lanuginosus",32,11,11
"432","Dorycnium.hirsutum",33,13,11
"433","Dorycnium.pentaphyllum",27,50,11
"434","Echium.vulgare",9,3,11
"435","Erica.multiflora",1,12,11
"436","Euphorbia.characias",7,15,11
"437","Euphorbia.flavicoma",47,48,11
"438","Fumana.ericifolia",7,37,11
"439","Fumana.laevipes",4,26,11
"440","Fumana.laevis",4,27,11
"441","Galium.aparine",34,29,11
"442","Gladiolus.illyricus",24,55,11
"443","Helianthemum.oelandicum.spp.italicum",17,26,11
"444","Helichrysum.stoechas",2,15,11
"445","Hypericum.perforatum",4,1,11
"446","Leuzea.conifera",22,7,11
"447","Linum.stricticum",11,8,11
"448","Muscari.neglectum",16,22,11
"449","Ononis.minutissima",35,38,11
"450","Orobanche.latisquama",12,3,11
"451","Phlomis.lychnitis",19,2,11
"452","Potentilla.sp.",1,7,11
"453","Psoralera.bituminosa",1,4,11
"454","Ranunculus.gramineus",26,3,11
"455","Rosmarinus.officinalis",67,67,11
"456","Scorpiurus.muricatus",23,10,11
"457","Sedum.sediforme",11,11,11
"458","Sideritis.hirsuta",22,10,11
"459","Teucrium.chamaedrys",35,22,11
"460","Thesium.divaricatum",3,9,11
"461","Thymus.vulgaris",70,58,11
"462","Viccia.cracca",3,7,11
"463","Allium.sphaerocephalon",31,15,12
"464","Anagallis.arvensis",22,25,12
"465","Aphyllanthes.monspeliensis",6,61,12
"466","Argyrolobium.zanonii",3,29,12
"467","Biscutella.laevigata",63,42,12
"468","Centaurea.linifolia.",43,22,12
"469","Centaurea.montana.ssp..semidecurrens",32,4,12
"470","Cistus.albidus",66,24,12
"471","Cistus.monspeliensis",8,11,12
"472","Cistus.salviifolius",64,34,12
"473","Convolvulus.lanuginosus",32,7,12
"474","Dorycnium.hirsutum",33,9,12
"475","Dorycnium.pentaphyllum",27,52,12
"476","Echium.vulgare",9,1,12
"477","Erica.multiflora",1,13,12
"478","Euphorbia.characias",7,21,12
"479","Euphorbia.flavicoma",47,48,12
"480","Fumana.ericifolia",7,30,12
"481","Fumana.laevipes",4,34,12
"482","Fumana.laevis",4,31,12
"483","Galium.aparine",34,26,12
"484","Gladiolus.illyricus",24,47,12
"485","Helianthemum.oelandicum.spp.italicum",17,38,12
"486","Helichrysum.stoechas",2,12,12
"487","Hypericum.perforatum",4,6,12
"488","Leuzea.conifera",22,6,12
"489","Linum.stricticum",11,4,12
"490","Muscari.neglectum",16,18,12
"491","Ononis.minutissima",35,44,12
"492","Orobanche.latisquama",12,8,12
"493","Phlomis.lychnitis",19,7,12
"494","Potentilla.sp.",1,7,12
"495","Psoralera.bituminosa",1,4,12
"496","Ranunculus.gramineus",26,5,12
"497","Rosmarinus.officinalis",67,69,12
"498","Scorpiurus.muricatus",23,7,12
"499","Sedum.sediforme",11,5,12
"500","Sideritis.hirsuta",22,1,12
"501","Teucrium.chamaedrys",35,20,12
"502","Thesium.divaricatum",3,11,12
"503","Thymus.vulgaris",70,59,12
"504","Viccia.cracca",3,8,12
"505","Allium.sphaerocephalon",31,13,13
"506","Anagallis.arvensis",22,16,13
"507","Aphyllanthes.monspeliensis",6,71,13
"508","Argyrolobium.zanonii",3,42,13
"509","Biscutella.laevigata",63,44,13
"510","Centaurea.linifolia.",43,28,13
"511","Centaurea.montana.ssp..semidecurrens",32,5,13
"512","Cistus.albidus",66,28,13
"513","Cistus.monspeliensis",8,17,13
"514","Cistus.salviifolius",64,35,13
"515","Convolvulus.lanuginosus",32,10,13
"516","Dorycnium.hirsutum",33,7,13
"517","Dorycnium.pentaphyllum",27,53,13
"518","Echium.vulgare",9,1,13
"519","Erica.multiflora",1,10,13
"520","Euphorbia.characias",7,23,13
"521","Euphorbia.flavicoma",47,39,13
"522","Fumana.ericifolia",7,33,13
"523","Fumana.laevipes",4,37,13
"524","Fumana.laevis",4,22,13
"525","Galium.aparine",34,29,13
"526","Gladiolus.illyricus",24,53,13
"527","Helianthemum.oelandicum.spp.italicum",17,40,13
"528","Helichrysum.stoechas",2,13,13
"529","Hypericum.perforatum",4,2,13
"530","Leuzea.conifera",22,8,13
"531","Linum.stricticum",11,8,13
"532","Muscari.neglectum",16,15,13
"533","Ononis.minutissima",35,48,13
"534","Orobanche.latisquama",12,9,13
"535","Phlomis.lychnitis",19,6,13
"536","Potentilla.sp.",1,9,13
"537","Psoralera.bituminosa",1,4,13
"538","Ranunculus.gramineus",26,7,13
"539","Rosmarinus.officinalis",67,66,13
"540","Scorpiurus.muricatus",23,17,13
"541","Sedum.sediforme",11,15,13
"542","Sideritis.hirsuta",22,6,13
"543","Teucrium.chamaedrys",35,21,13
"544","Thesium.divaricatum",3,9,13
"545","Thymus.vulgaris",70,69,13
"546","Viccia.cracca",3,7,13
"547","Allium.sphaerocephalon",31,17,14
"548","Anagallis.arvensis",22,16,14
"549","Aphyllanthes.monspeliensis",6,69,14
"550","Argyrolobium.zanonii",3,28,14
"551","Biscutella.laevigata",63,47,14
"552","Centaurea.linifolia.",43,20,14
"553","Centaurea.montana.ssp..semidecurrens",32,5,14
"554","Cistus.albidus",66,24,14
"555","Cistus.monspeliensis",8,15,14
"556","Cistus.salviifolius",64,48,14
"557","Convolvulus.lanuginosus",32,8,14
"558","Dorycnium.hirsutum",33,15,14
"559","Dorycnium.pentaphyllum",27,46,14
"560","Echium.vulgare",9,6,14
"561","Erica.multiflora",1,13,14
"562","Euphorbia.characias",7,23,14
"563","Euphorbia.flavicoma",47,41,14
"564","Fumana.ericifolia",7,30,14
"565","Fumana.laevipes",4,32,14
"566","Fumana.laevis",4,21,14
"567","Galium.aparine",34,21,14
"568","Gladiolus.illyricus",24,58,14
"569","Helianthemum.oelandicum.spp.italicum",17,30,14
"570","Helichrysum.stoechas",2,13,14
"571","Hypericum.perforatum",4,7,14
"572","Leuzea.conifera",22,6,14
"573","Linum.stricticum",11,6,14
"574","Muscari.neglectum",16,12,14
"575","Ononis.minutissima",35,44,14
"576","Orobanche.latisquama",12,9,14
"577","Phlomis.lychnitis",19,2,14
"578","Potentilla.sp.",1,5,14
"579","Psoralera.bituminosa",1,6,14
"580","Ranunculus.gramineus",26,6,14
"581","Rosmarinus.officinalis",67,60,14
"582","Scorpiurus.muricatus",23,21,14
"583","Sedum.sediforme",11,7,14
"584","Sideritis.hirsuta",22,4,14
"585","Teucrium.chamaedrys",35,19,14
"586","Thesium.divaricatum",3,7,14
"587","Thymus.vulgaris",70,66,14
"588","Viccia.cracca",3,6,14
"589","Allium.sphaerocephalon",31,12,15
"590","Anagallis.arvensis",22,17,15
"591","Aphyllanthes.monspeliensis",6,72,15
"592","Argyrolobium.zanonii",3,38,15
"593","Biscutella.laevigata",63,51,15
"594","Centaurea.linifolia.",43,17,15
"595","Centaurea.montana.ssp..semidecurrens",32,4,15
"596","Cistus.albidus",66,22,15
"597","Cistus.monspeliensis",8,12,15
"598","Cistus.salviifolius",64,43,15
"599","Convolvulus.lanuginosus",32,9,15
"600","Dorycnium.hirsutum",33,9,15
"601","Dorycnium.pentaphyllum",27,55,15
"602","Echium.vulgare",9,5,15
"603","Erica.multiflora",1,12,15
"604","Euphorbia.characias",7,16,15
"605","Euphorbia.flavicoma",47,36,15
"606","Fumana.ericifolia",7,35,15
"607","Fumana.laevipes",4,29,15
"608","Fumana.laevis",4,29,15
"609","Galium.aparine",34,28,15
"610","Gladiolus.illyricus",24,38,15
"611","Helianthemum.oelandicum.spp.italicum",17,33,15
"612","Helichrysum.stoechas",2,17,15
"613","Hypericum.perforatum",4,5,15
"614","Leuzea.conifera",22,7,15
"615","Linum.stricticum",11,4,15
"616","Muscari.neglectum",16,14,15
"617","Ononis.minutissima",35,33,15
"618","Orobanche.latisquama",12,6,15
"619","Phlomis.lychnitis",19,4,15
"620","Potentilla.sp.",1,7,15
"621","Psoralera.bituminosa",1,5,15
"622","Ranunculus.gramineus",26,8,15
"623","Rosmarinus.officinalis",67,66,15
"624","Scorpiurus.muricatus",23,21,15
"625","Sedum.sediforme",11,15,15
"626","Sideritis.hirsuta",22,2,15
"627","Teucrium.chamaedrys",35,24,15
"628","Thesium.divaricatum",3,12,15
"629","Thymus.vulgaris",70,64,15
"630","Viccia.cracca",3,6,15
"631","Allium.sphaerocephalon",31,11,16
"632","Anagallis.arvensis",22,24,16
"633","Aphyllanthes.monspeliensis",6,71,16
"634","Argyrolobium.zanonii",3,40,16
"635","Biscutella.laevigata",63,39,16
"636","Centaurea.linifolia.",43,33,16
"637","Centaurea.montana.ssp..semidecurrens",32,5,16
"638","Cistus.albidus",66,16,16
"639","Cistus.monspeliensis",8,14,16
"640","Cistus.salviifolius",64,41,16
"641","Convolvulus.lanuginosus",32,14,16
"642","Dorycnium.hirsutum",33,11,16
"643","Dorycnium.pentaphyllum",27,48,16
"644","Echium.vulgare",9,6,16
"645","Erica.multiflora",1,9,16
"646","Euphorbia.characias",7,15,16
"647","Euphorbia.flavicoma",47,44,16
"648","Fumana.ericifolia",7,27,16
"649","Fumana.laevipes",4,34,16
"650","Fumana.laevis",4,27,16
"651","Galium.aparine",34,27,16
"652","Gladiolus.illyricus",24,60,16
"653","Helianthemum.oelandicum.spp.italicum",17,32,16
"654","Helichrysum.stoechas",2,12,16
"655","Hypericum.perforatum",4,4,16
"656","Leuzea.conifera",22,9,16
"657","Linum.stricticum",11,6,16
"658","Muscari.neglectum",16,16,16
"659","Ononis.minutissima",35,46,16
"660","Orobanche.latisquama",12,2,16
"661","Phlomis.lychnitis",19,4,16
"662","Potentilla.sp.",1,8,16
"663","Psoralera.bituminosa",1,4,16
"664","Ranunculus.gramineus",26,6,16
"665","Rosmarinus.officinalis",67,64,16
"666","Scorpiurus.muricatus",23,13,16
"667","Sedum.sediforme",11,10,16
"668","Sideritis.hirsuta",22,11,16
"669","Teucrium.chamaedrys",35,21,16
"670","Thesium.divaricatum",3,13,16
"671","Thymus.vulgaris",70,60,16
"672","Viccia.cracca",3,8,16
"673","Allium.sphaerocephalon",31,17,17
"674","Anagallis.arvensis",22,17,17
